"","station_id","Depth","bb420","bb442","bb470","bb510","bb590","bb700"
"98","CanalSaoSeb_12_2024_Ponto_04",7.75,0.014360295,0.01405614,0.0124063,0.011254015,0.0097495665,0.0079542895
"99","CanalSaoSeb_12_2024_Ponto_04",8.25,0.01486092,0.01422974,0.01250882,0.011119615,0.010831905,0.008486175
"100","CanalSaoSeb_12_2024_Ponto_04",8.75,0.014445535,0.013430395,0.012222195,0.011359245,0.0102599035,0.0076802155
"101","CanalSaoSeb_12_2024_Ponto_04",9.25,0.0139353,0.013310995,0.011609235,0.01083551,0.0098870955,0.0082308915
"102","CanalSaoSeb_12_2024_Ponto_04",9.75,0.01380467,0.0135461,0.01167529,0.01051517,0.00941245,0.008043634
"103","CanalSaoSeb_12_2024_Ponto_04",10.25,0.01341106,0.01271683,0.01115053,0.01019976,0.009635761,0.007487708
"104","CanalSaoSeb_12_2024_Ponto_04",10.75,0.01410052,0.013688585,0.01180381,0.0098803655,0.009461029,0.0076566275
"105","CanalSaoSeb_12_2024_Ponto_04",11.25,0.013467565,0.01243447,0.011475995,0.01092833,0.009350818,0.007488421
"106","CanalSaoSeb_12_2024_Ponto_04",11.75,0.01291464,0.01265568,0.01045824,0.009863748,0.008616819,0.007476396
"107","CanalSaoSeb_12_2024_Ponto_04",12.25,0.011563635,0.012910205,0.009581927,0.0086962735,0.008348147,0.007454515
"108","CanalSaoSeb_12_2024_Ponto_04",12.75,0.01330545,0.01321148,0.01229152,0.009677575,0.009303555,0.007731693
"109","CanalSaoSeb_12_2024_Ponto_04",13.25,0.01243526,0.01159165,0.01057594,0.009518745,0.008508635,0.007734257
"110","CanalSaoSeb_12_2024_Ponto_04",13.75,0.009772955,0.008996486,0.007439394,0.008971884,0.0071705,0.00484307
"111","CanalSaoSeb_12_2024_Ponto_04",14.25,0.012521095,0.01169766,0.01084793,0.009627809,0.008773971,0.0072026965
"112","CanalSaoSeb_12_2024_Ponto_04",14.75,0.0110484,0.01063675,0.0091507895,0.007896096,0.0079732985,0.006224168
"113","CanalSaoSeb_12_2024_Ponto_04",15.25,0.0112923,0.01039327,0.009157575,0.00807328,0.007141868,0.006183223
"114","CanalSaoSeb_12_2024_Ponto_04",15.75,0.0130192,0.01324561,0.01137215,0.01082351,0.008954173,0.007535792
"115","CanalSaoSeb_12_2024_Ponto_04",16.25,0.01626608,0.01529373,0.01312027,0.01177046,0.01129936,0.009582916
"116","CanalSaoSeb_12_2024_Ponto_04",16.75,0.02284973,0.02558067,0.01966464,0.01922077,0.01602933,0.01538287
"117","CanalSaoSeb_12_2024_Ponto_04",17.25,0.02442168,0.02515021,0.02240017,0.01916361,0.02319668,0.0152783
"118","CanalSaoSeb_12_2024_Ponto_04",17.75,0.02630574,0.02566105,0.0229935,0.02115541,0.01892692,0.01555021
"119","CanalSaoSeb_12_2024_Ponto_04",18.25,0.03152437,0.032278455,0.028595865,0.02602202,0.022506015,0.019872295
"120","CanalSaoSeb_12_2024_Ponto_04",18.75,0.03494488,0.03465369,0.0312334,0.02798047,0.0264158,0.02220072
"121","CanalSaoSeb_12_2024_Ponto_04",19.25,0.034847825,0.035505475,0.031383735,0.02924464,0.02785667,0.02192075
"122","CanalSaoSeb_12_2024_Ponto_04",19.75,0.0367524,0.03774897,0.03780384,0.03346485,0.02971668,0.02499632
"126","CanalSaoSeb_12_2024_Ponto_04_CDOM",1.25,0.01079237,0.010237867,0.0090142845,0.0078336245,0.0068912295,0.0054626955
"127","CanalSaoSeb_12_2024_Ponto_04_CDOM",1.75,0.01061609,0.009852263,0.008652942,0.007638553,0.006620045,0.005258983
"128","CanalSaoSeb_12_2024_Ponto_04_CDOM",2.25,0.01071855,0.01010131,0.009035628,0.00769389,0.00680527,0.005382335
"130","CanalSaoSeb_12_2024_Ponto_04_CDOM",3.25,0.01109354,0.01066255,0.009170576,0.007713212,0.0072878,0.005728846
"131","CanalSaoSeb_12_2024_Ponto_04_CDOM",3.75,0.0115722,0.01109837,0.009827313,0.008289108,0.007443995,0.006132613
"132","CanalSaoSeb_12_2024_Ponto_04_CDOM",4.25,0.01403452,0.01340864,0.01192064,0.01035292,0.009701011,0.007402791
"133","CanalSaoSeb_12_2024_Ponto_04_CDOM",4.75,0.01386519,0.01306204,0.01138052,0.01013443,0.008978521,0.007765929
"134","CanalSaoSeb_12_2024_Ponto_04_CDOM",5.25,0.01398946,0.01256838,0.01137314,0.010866478,0.0091837135,0.0068979685
