45630.53375,26.2097,.1708521,.2150482,.1830948,.1464294,.1761962,.2697237,2.245204E-04,4.531808E-03,.1212913,.1439127,.1269222,.1060957,.1236343,.1659268,1.54834E-04,3.857671E-03,2.522271E-02,3.171011E-02,2.701795E-02,2.158357E-02,2.599291E-02,3.975829E-02,2.280324E-05,5.6814E-04,1.791917E-02,2.122721E-02,1.874005E-02,1.563978E-02,1.824711E-02,2.446223E-02,2.280324E-05,5.6814E-04,
45630.5337615741,26.1758,6.801439E-02,2.630789E-02,.1008698,.1121939,.2124959,.9652656,1.125677E-04,4.683596E-03,5.786126E-02,2.458843E-02,8.011199E-02,8.632554E-02,.1415915,.348052,1.004329E-04,4.108506E-03,1.006799E-02,3.896335E-03,1.490082E-02,1.653845E-02,3.134223E-02,.1422571,1.479129E-05,6.050818E-04,8.571773E-03,3.642946E-03,1.184185E-02,1.272635E-02,2.089338E-02,5.130117E-02,1.479129E-05,6.050818E-04,
45630.5337731481,26.26055,5.052958E-03,9.52574E-04,2.665958E-03,1.290028E-02,1.179307E-02,-5.213298E-04,-4.208022E-05,2.952212E-04,4.999352E-03,9.514249E-04,2.652516E-03,1.242599E-02,1.143117E-02,-5.22487E-04,-4.184703E-05,2.897578E-04,7.896595E-04,1.5984E-04,4.289859E-04,1.906009E-03,1.765589E-03,-6.645435E-05,-6.163039E-06,4.267419E-05,7.817599E-04,1.596706E-04,4.270051E-04,1.836116E-03,1.712257E-03,-6.66249E-05,-6.163039E-06,4.267419E-05,
45630.5337847222,26.22665,8.635387E-03,6.380008E-02,4.243643E-03,3.797216E-02,1.902181E-02,9.958228E-03,5.015933E-05,6.057843E-04,8.458995E-03,5.479471E-02,4.202828E-03,3.423033E-02,.0180878,9.687314E-03,4.603173E-05,5.751908E-04,1.317585E-03,9.421384E-03,6.61482E-04,5.600735E-03,2.830854E-03,1.477869E-03,6.779342E-06,8.471146E-05,1.291591E-03,8.094305E-03,6.554673E-04,5.04932E-03,2.693214E-03,1.437946E-03,6.779342E-06,8.471146E-05,
45630.5337962963,26.32835,-3.565474E-05,1.424191E-03,-4.650355E-04,1.846319E-02,1.894467E-03,-2.031478E-04,-3.762589E-05,6.216671E-05,-3.448921E-05,1.420502E-03,-4.660135E-04,1.751155E-02,1.887841E-03,-2.03364E-04,-3.766233E-05,6.05464E-05,3.977436E-05,2.2934E-04,-3.241396E-05,2.725789E-03,3.068777E-04,-1.956536E-05,-5.546734E-06,8.916995E-06,3.994612E-05,2.287963E-04,-3.255808E-05,2.585552E-03,3.059012E-04,-1.959722E-05,-5.546734E-06,8.916995E-06,
45630.5338078704,26.0402,8.671374E-05,6.558009E-04,.0179127,.1374412,-9.44269E-04,2.672127E-03,0,1.426918E-03,8.826973E-05,6.556183E-04,1.708627E-02,.1011055,-9.48045E-04,2.653667E-03,0,1.223902E-03,5.780724E-05,1.161059E-04,2.675827E-03,2.025903E-02,-1.114536E-04,4.041504E-04,0,1.802507E-04,5.803654E-05,1.16079E-04,2.55404E-03,1.490439E-02,-1.1201E-04,4.014301E-04,0,1.802507E-04,
45630.5338194444,25.81985,5.083507E-05,9.694144E-04,1.040991E-03,1.607838E-02,1.715451E-03,3.643543E-02,-2.089263E-05,8.143683E-04,5.228549E-05,9.681958E-04,1.041063E-03,1.535019E-02,1.710365E-03,3.309248E-02,-2.092351E-05,7.957527E-04,5.251996E-05,1.623217E-04,1.895221E-04,2.374351E-03,2.80497E-04,5.379691E-03,-3.081519E-06,1.171948E-04,5.273371E-05,1.621421E-04,1.895327E-04,2.267042E-03,2.797474E-04,4.887056E-03,-3.081519E-06,1.171948E-04,
45630.5338310185,25.95545,1.088296E-03,3.386762E-03,4.010179E-03,4.562002E-02,1.920646E-04,3.740137E-02,1.469562E-04,1.857365E-03,1.089831E-03,3.359414E-03,3.974288E-03,4.036479E-02,1.927092E-04,3.389038E-02,1.464646E-04,1.747196E-03,2.054057E-04,5.185549E-04,6.270775E-04,6.727766E-03,5.600259E-05,5.522036E-03,2.157063E-05,2.57319E-04,2.05632E-04,5.145247E-04,6.217885E-04,5.953327E-03,5.609759E-05,5.004639E-03,2.157063E-05,2.57319E-04,
45630.5338425926,26.108,.1083707,.200016,.1880464,.2790283,.1199669,.2225037,2.51042E-04,4.77554E-03,8.526178E-02,.1366156,.1294141,.1676627,9.216343E-02,.1453808,1.841269E-04,3.70198E-03,1.601511E-02,2.949489E-02,2.774763E-02,4.112405E-02,1.770667E-02,3.279971E-02,2.711737E-05,5.452106E-04,1.260966E-02,2.015187E-02,1.910727E-02,2.471263E-02,1.360939E-02,2.143446E-02,2.711737E-05,5.452106E-04,
45630.5338541667,25.85375,.120341,.1176561,.1931144,.1628186,.2172104,.1787528,2.922178E-04,4.036572E-03,9.269358E-02,9.124582E-02,.1319328,.1148667,.1438109,.124259,2.25974E-04,3.390598E-03,1.777912E-02,.0173579,2.849449E-02,2.399877E-02,3.203698E-02,2.635234E-02,3.328041E-05,4.993518E-04,1.370485E-02,1.346593E-02,1.947843E-02,1.693232E-02,2.122045E-02,1.832185E-02,3.328041E-05,4.993518E-04,
45630.5338657407,26.19275,.1359861,.2027483,.1697814,.2592135,.1619709,.2139828,4.390804E-04,7.180921E-03,.1020003,.1379612,.1200628,.1596143,.1161339,.1414391,3.138527E-04,5.63514E-03,2.008466E-02,2.989754E-02,2.505602E-02,3.820405E-02,.0238966,3.154401E-02,4.622279E-05,8.299176E-04,1.507633E-02,2.035016E-02,1.772921E-02,2.352656E-02,1.714181E-02,2.085359E-02,4.622279E-05,8.299176E-04,
45630.5338773148,26.15885,.2403067,.2567241,.3031113,.3325666,.230515,.1922957,4.969169E-04,6.708272E-03,.1549716,.162906,.1800559,.1879063,.1499469,.1310406,3.180374E-04,5.04265E-03,3.545791E-02,3.785169E-02,4.470422E-02,4.901375E-02,3.399762E-02,2.834809E-02,4.683909E-05,7.426583E-04,2.288247E-02,2.402616E-02,2.657012E-02,2.769583E-02,2.212467E-02,1.932122E-02,4.683909E-05,7.426583E-04,
45630.5338888889,26.19275,3.827193E-02,.1409187,3.958936E-02,46.17474,.8226914,.5263892,7.416809E-04,-2.145553E-04,3.477525E-02,.1051224,3.576689E-02,1.200645,.3241033,.2517532,6.109666E-04,-3.459794E-05,5.684984E-03,2.078599E-02,5.870216E-03,6.80456,.1212639,7.758189E-02,8.998036E-05,-5.095426E-06,5.169694E-03,1.551086E-02,5.306916E-03,.1769385,4.778929E-02,3.711007E-02,8.998036E-05,-5.095426E-06,
45630.533900463,26.3114,5.89176E-03,6.217214E-02,2.172953E-02,2.874477E-02,5.825871E-02,.0333531,0,6.797632E-04,5.815492E-03,5.357866E-02,2.052102E-02,2.652624E-02,5.046622E-02,3.052219E-02,0,6.530362E-04,9.132698E-04,9.181483E-03,3.238296E-03,4.240938E-03,8.613014E-03,4.925462E-03,0,9.617617E-05,9.020306E-04,7.915101E-03,3.060203E-03,3.914003E-03,7.464672E-03,4.508285E-03,0,9.617617E-05,
45630.533912037,26.108,4.917639E-03,4.691532E-02,6.115996E-03,4.146527E-02,6.850889E-03,5.412718E-02,-3.563815E-05,8.371145E-04,4.867336E-03,4.178755E-02,6.024862E-03,3.705918E-02,6.731296E-03,4.717215E-02,-3.347762E-05,7.91428E-04,7.697182E-04,6.933155E-03,9.37402E-04,6.115499E-03,1.037283E-03,7.986841E-03,-4.930431E-06,1.165579E-04,7.623052E-04,6.177501E-03,9.23972E-04,5.466194E-03,1.019659E-03,6.961911E-03,-4.930431E-06,1.165579E-04,
45630.5339236111,25.98935,1.459831E-02,.1078937,2.775435E-02,8.865949E-02,4.479626E-02,5.584871E-02,4.795966E-05,1.132563E-03,1.407215E-02,8.512176E-02,2.581078E-02,7.138671E-02,3.999259E-02,4.848536E-02,4.184703E-05,1.016315E-03,2.196313E-03,1.591926E-02,4.126145E-03,1.307029E-02,6.629115E-03,8.240536E-03,6.163039E-06,1.496781E-04,2.118776E-03,1.256346E-02,3.83973E-03,1.052488E-02,5.92122E-03,7.155434E-03,6.163039E-06,1.496781E-04,
45630.5339351852,26.12495,.128071,.2655917,8.262057E-02,9.243257E-02,.1101509,.1092264,1.513683E-04,2.53007E-03,9.734692E-02,.1667357,6.797402E-02,7.386592E-02,8.611022E-02,8.515567E-02,1.046176E-04,2.261841E-03,1.891825E-02,3.915847E-02,1.221152E-02,1.362631E-02,1.626012E-02,1.610656E-02,1.54076E-05,3.331135E-04,1.439059E-02,2.459052E-02,1.005313E-02,1.089023E-02,1.271736E-02,1.255937E-02,1.54076E-05,3.331135E-04,
45630.5339467593,26.0402,5.455112E-02,23.09604,7.124287E-02,4.333311E-02,.7388644,6.328844E-02,2.673986E-04,5.258759E-03,4.776395E-02,1.0908,5.998923E-02,3.855306E-02,.3063482,5.405407E-02,5.440114E-05,4.96048E-03,8.083973E-03,3.403575,1.053485E-02,6.390753E-03,.1089107,9.336894E-03,8.01195E-06,7.305567E-04,7.083779E-03,.1607655,8.876448E-03,5.68634E-03,4.517281E-02,7.976067E-03,8.01195E-06,7.305567E-04,
45630.5339583333,26.2097,3.802004E-03,-1.32077E-04,2.200066E-02,8.427527E-02,8.980365E-02,4.196559E-03,-4.194312E-05,3.214687E-04,3.775142E-03,-1.32077E-04,2.076249E-02,6.846251E-02,7.292117E-02,4.149285E-03,-4.184703E-05,2.897578E-04,6.053123E-04,0,3.278251E-03,1.242421E-02,1.326164E-02,6.287989E-04,-6.163039E-06,4.267419E-05,6.013538E-04,0,3.095787E-03,1.009396E-02,1.077375E-02,6.218324E-04,-6.163039E-06,4.267419E-05,
45630.5339699074,26.12495,4.040251E-03,2.555956E-02,5.03974E-03,4.541846E-02,2.171339E-03,3.957019E-02,-2.603686E-05,6.296969E-04,4.008952E-03,.0239329,4.979872E-03,4.020587E-02,2.161975E-03,3.566904E-02,-2.510822E-05,5.924898E-04,6.404216E-04,3.786057E-03,7.787992E-04,6.698063E-03,3.47679E-04,5.841646E-03,-3.697823E-06,8.725917E-05,6.358091E-04,3.546343E-03,7.699766E-04,5.929907E-03,3.462992E-04,5.266752E-03,-3.697823E-06,8.725917E-05,
45630.5339814815,26.19275,6.397288E-03,2.164529E-02,3.613467E-03,.0443733,1.212702E-02,4.999478E-02,3.899372E-05,3.103217E-03,6.305548E-03,2.046547E-02,3.585252E-03,3.937946E-02,1.174427E-02,4.398054E-02,3.766233E-05,2.923526E-03,9.877671E-04,3.209229E-03,5.686159E-04,6.544043E-03,1.814802E-03,7.377869E-03,5.546734E-06,4.305635E-04,9.742479E-04,3.035364E-03,5.64458E-04,5.808123E-03,1.758397E-03,6.491578E-03,5.546734E-06,4.305635E-04,
45630.5339930556,26.0741,2.024956E-02,7.584184E-02,8.937178E-02,.2210006,8.789755E-02,.1582611,1.406322E-05,2.525966E-03,1.923397E-02,6.355816E-02,7.255591E-02,.1430931,7.163768E-02,.1135311,1.255411E-05,2.032629E-03,3.029112E-03,1.119592E-02,1.320642E-02,3.257278E-02,1.298075E-02,2.333257E-02,1.848911E-06,2.993563E-04,2.87945E-03,9.385734E-03,1.072834E-02,2.109192E-02,1.058461E-02,1.674092E-02,1.848911E-06,2.993563E-04,
45630.5340046296,26.0063,3.942263E-02,6.112669E-02,7.813375E-02,6.787909E-02,.0703395,9.081154E-02,6.618561E-05,3.414216E-03,3.572398E-02,5.279361E-02,6.486585E-02,5.708357E-02,5.938609E-02,7.330348E-02,5.858584E-05,3.131114E-03,5.854558E-03,9.02742E-03,1.155032E-02,1.000798E-02,.0103933,1.339284E-02,8.628253E-06,4.611361E-04,5.309506E-03,7.799412E-03,9.595093E-03,8.417095E-03,8.77915E-03,1.081276E-02,8.628253E-06,4.611361E-04,
45630.5340162037,26.1758,.1291359,.2288218,.1016611,9.044283E-02,.10851,8.240766E-02,1.539986E-04,4.316266E-03,9.797942E-02,.1503818,8.062109E-02,7.256274E-02,8.507958E-02,6.763504E-02,1.088023E-04,3.86632E-03,1.907518E-02,3.373986E-02,1.501743E-02,1.333309E-02,1.601831E-02,1.215441E-02,1.60239E-05,5.694139E-04,.0144838,2.218053E-02,1.191687E-02,1.069819E-02,1.256548E-02,9.977433E-03,1.60239E-05,5.694139E-04,
45630.5340277778,26.108,.135481,.2488635,.1566262,.2209302,.1755782,.1176824,3.196271E-04,8.050457E-03,.1017066,.1594523,.1130426,.1430613,.1233143,9.035867E-02,2.217893E-04,6.478465E-03,2.001023E-02,3.669331E-02,2.311739E-02,.0325624,2.590184E-02,1.735268E-02,3.26641E-05,9.541186E-04,1.503306E-02,.0235172,1.669467E-02,2.108723E-02,1.819995E-02,1.332611E-02,3.26641E-05,9.541186E-04,
45630.5340393518,26.05715,.2718937,.6370444,.270812,.2597672,.2308024,.2934042,4.833318E-04,5.551581E-03,.168638,.286222,.1670605,.1598437,.1500774,.1754978,2.552669E-04,4.355016E-03,4.011273E-02,9.389774E-02,3.994442E-02,3.828564E-02,3.403998E-02,4.324798E-02,3.759453E-05,6.413868E-04,2.489642E-02,4.219867E-02,2.465505E-02,2.356037E-02,2.214391E-02,2.587267E-02,3.759453E-05,6.413868E-04,
45630.5340509259,25.8029,.282358,.415557,.3504359,.2293938,.3864655,.4161203,4.669722E-04,6.221296E-03,.1729751,.2229145,.1977404,.1468437,.2109147,.2190508,2.67821E-04,4.977779E-03,4.165481E-02,6.125816E-02,5.167823E-02,3.380965E-02,5.697932E-02,6.133208E-02,3.944345E-05,7.331044E-04,2.553556E-02,3.286934E-02,2.917619E-02,2.164463E-02,3.110921E-02,3.229086E-02,3.944345E-05,7.331044E-04,
45630.5340625,25.9385,.1391105,.1515506,.2099486,.3167187,.2081056,.4464163,6.444828E-04,9.027687E-03,.1038074,.111159,.1400784,.1821248,.1395027,.228545,4.770561E-04,6.846068E-03,.0205451,2.235277E-02,3.097526E-02,4.667831E-02,3.069525E-02,6.579667E-02,7.025863E-05,1.008258E-03,1.534264E-02,1.640045E-02,2.067881E-02,2.684383E-02,2.058556E-02,3.368999E-02,7.025863E-05,1.008258E-03,
45630.5340740741,25.769,.1643134,.1832962,.2043354,.1791663,.1962632,.2155987,3.130489E-04,5.501339E-03,.1178126,.1281855,.1373989,.1232276,.1337584,.1421926,2.217893E-04,4.562604E-03,2.425913E-02,2.703097E-02,3.014807E-02,2.640786E-02,.0289501,3.178215E-02,3.26641E-05,6.719593E-04,1.740652E-02,1.890956E-02,2.028395E-02,1.816444E-02,1.973905E-02,2.096463E-02,3.26641E-05,6.719593E-04,
45630.5340856481,25.8707,.1305483,.2145273,.2576976,.2005144,.4151664,.1671003,2.93729E-04,4.709543E-03,9.881522E-02,.1436641,.1615408,.1336212,.220445,.1182309,2.092351E-04,3.844697E-03,1.928332E-02,3.163335E-02,3.801182E-02,2.955382E-02,6.120884E-02,2.463516E-02,3.081519E-05,5.662292E-04,1.460697E-02,2.119057E-02,2.384164E-02,.0196961,3.251364E-02,1.743351E-02,3.081519E-05,5.662292E-04,
45630.5340972222,25.61645,.4168943,1.062423,.2699096,.2031386,.4232541,.3831187,6.571798E-04,6.225774E-03,.2220385,.3736761,.1666854,.1348609,.223056,.2082002,2.845598E-04,5.072923E-03,6.148079E-02,.1565838,3.981143E-02,2.994054E-02,6.240068E-02,5.646879E-02,4.190866E-05,7.471169E-04,3.276581E-02,5.508637E-02,2.459977E-02,1.987877E-02,3.289842E-02,3.069187E-02,4.190866E-05,7.471169E-04,
45630.5341087963,25.6334,.4108306,.5857817,.3865689,.2827153,.3953712,.3437731,7.450097E-04,6.838178E-03,.2200523,.2730652,.210307,.1691248,.2139174,.1944863,3.724386E-04,5.289161E-03,6.058722E-02,8.634339E-02,5.700297E-02,4.166739E-02,.0582917,5.067061E-02,5.485104E-05,7.789633E-04,.0324731,4.025981E-02,3.102808E-02,2.492809E-02,.0315517,2.867091E-02,5.485104E-05,7.789633E-04,
45630.5341203704,25.48085,.227249,.3026917,.1389727,.1008369,.3524321,.1966046,5.460776E-04,5.384767E-03,.1490481,.182051,.103209,7.926933E-02,.1990344,.1331505,3.431457E-04,4.774516E-03,3.353365E-02,4.462573E-02,2.051588E-02,1.486482E-02,5.196397E-02,2.898308E-02,5.053691E-05,7.031688E-04,2.200955E-02,2.684748E-02,1.524554E-02,1.168651E-02,2.935848E-02,1.963214E-02,5.053691E-05,7.031688E-04,
45630.5341319444,25.24355,.2777683,.28025,.1832536,.1153919,.1778518,.2464417,4.681556E-04,7.041185E-03,.1710839,.1729187,.1270026,8.826441E-02,.1244892,.1560572,2.887445E-04,6.158434E-03,4.097845E-02,.0413186,2.704135E-02,1.700973E-02,2.623689E-02,3.632734E-02,4.252496E-05,9.069858E-04,2.525686E-02,2.550168E-02,1.875189E-02,1.301207E-02,.0183731,.0230078,4.252496E-05,9.069858E-04,
45630.5341435185,25.5317,.130271,.1340055,.1426032,.1030532,.1405119,.1432332,4.924755E-04,5.885014E-03,9.865142E-02,.101098,.1052721,8.066785E-02,.1042537,.1052705,3.724386E-04,5.206991E-03,1.924246E-02,1.976723E-02,2.105089E-02,1.519142E-02,2.073428E-02,2.111798E-02,5.485104E-05,7.668617E-04,1.458283E-02,.0149178,1.554958E-02,.0118926,1.539108E-02,.0155236,5.485104E-05,7.668617E-04,
45630.5341550926,25.2944,.2232766,.2197438,.1954542,.1316184,.1405119,.2598128,5.432093E-04,6.878089E-03,.1472117,.1461407,.133085,9.779984E-02,.1042537,.1617839,3.598845E-04,5.929222E-03,3.294826E-02,3.240208E-02,2.883929E-02,1.940094E-02,2.073428E-02,3.829778E-02,5.300213E-05,8.732287E-04,2.173894E-02,2.155554E-02,1.964822E-02,1.441726E-02,1.539108E-02,2.385171E-02,5.300213E-05,8.732287E-04,
45630.5341666667,25.091,.1814565,.1854071,.1556411,.1115688,.1607581,.1817222,5.991957E-04,6.804524E-03,.1268083,.129269,.1125067,8.594412E-02,.1154811,.1257661,4.184703E-04,5.97247E-03,2.678543E-02,2.734204E-02,2.297222E-02,1.644633E-02,2.371787E-02,2.678992E-02,6.163038E-05,8.795979E-04,1.873217E-02,1.906923E-02,.0166157,1.267014E-02,1.704562E-02,1.854393E-02,6.163038E-05,8.795979E-04,
45630.5341782407,24.8876,.1568195,.1582527,.1663726,.1177728,.1569037,.1259708,5.475819E-04,.007002,.11375,.1148739,.1182675,8.969472E-02,.1133923,9.532419E-02,3.975468E-04,6.110862E-03,2.315478E-02,2.334042E-02,2.455367E-02,1.736058E-02,2.314987E-02,1.857411E-02,5.854886E-05,8.999797E-04,1.680784E-02,.0169479,1.746465E-02,1.322285E-02,1.673779E-02,1.405785E-02,5.854886E-05,8.999797E-04,
45630.5341898148,24.752,.1012408,.1021687,.1147441,9.078152E-02,.1244293,9.889176E-02,4.984724E-04,6.278572E-03,8.069634E-02,8.144014E-02,8.884703E-02,7.278524E-02,9.485392E-02,7.859623E-02,3.975468E-04,5.622166E-03,1.496441E-02,1.507559E-02,1.694541E-02,1.338301E-02,1.836426E-02,1.458359E-02,5.854886E-05,8.280068E-04,1.193687E-02,1.202092E-02,1.312909E-02,1.073098E-02,1.400588E-02,1.159273E-02,5.854886E-05,8.280068E-04,
45630.5342013889,24.73505,.1134496,.1069755,.122145,9.438762E-02,.1097291,.1144587,3.729939E-04,6.068404E-03,8.844967E-02,8.453586E-02,9.334853E-02,7.513731E-02,8.584583E-02,8.839189E-02,2.929292E-04,5.414578E-03,1.676356E-02,1.578394E-02,1.803605E-02,1.391442E-02,1.619797E-02,1.687761E-02,4.314127E-05,7.974342E-04,1.307944E-02,1.247712E-02,1.379245E-02,1.107759E-02,.0126784,1.303627E-02,4.314127E-05,7.974342E-04,
45630.534212963,24.76895,.1361922,.1509976,.1193493,9.311527E-02,.123341,.1154432,4.848096E-04,5.988173E-03,.10212,.1108495,9.166047E-02,7.431091E-02,9.420116E-02,.0889947,3.598845E-04,5.349707E-03,2.011504E-02,2.227128E-02,1.762407E-02,1.372692E-02,1.820388E-02,.0170227,5.300213E-05,7.878803E-04,1.509398E-02,1.635483E-02,1.354369E-02,1.095581E-02,1.390968E-02,.0131251,5.300213E-05,7.878803E-04,
45630.534224537,24.8876,9.998386E-02,.1005041,.1106352,9.005626E-02,.119024,.1107945,4.814386E-04,6.360895E-03,.0798802,8.035664E-02,8.630154E-02,7.230847E-02,9.159011E-02,8.613135E-02,3.849927E-04,5.700011E-03,1.477918E-02,1.483028E-02,1.633991E-02,1.327613E-02,1.756771E-02,1.633763E-02,5.669995E-05,8.394715E-04,.0118166,1.186125E-02,1.275397E-02,1.066072E-02,1.352491E-02,1.270315E-02,5.669995E-05,8.394715E-04,
45630.5342361111,24.7859,.1704806,.1875291,.1311383,9.551799E-02,.1446546,.1549679,4.940443E-04,6.283802E-03,.1210953,.1303525,9.868066E-02,7.586835E-02,.1066036,.1117507,3.473304E-04,5.600542E-03,2.516796E-02,2.765476E-02,1.936135E-02,.014081,2.134478E-02,2.284727E-02,5.115322E-05,8.248221E-04,1.789027E-02,1.922891E-02,1.457823E-02,1.118532E-02,1.573737E-02,1.647856E-02,5.115322E-05,8.248221E-04,
45630.5342476852,24.46385,.1476236,.1493438,.1588028,.1142872,.1366446,.1443083,4.659801E-04,7.127898E-03,.1086491,.1099208,.1142215,8.759693E-02,.1020343,.1058734,3.431457E-04,6.240604E-03,2.179964E-02,2.202756E-02,2.343814E-02,1.684692E-02,2.016438E-02,2.127641E-02,5.053691E-05,9.190875E-04,1.605614E-02,1.621797E-02,1.686841E-02,1.291371E-02,1.506402E-02,1.561243E-02,5.053691E-05,9.190875E-04,
45630.5342592593,24.3791,.1418608,.1425337,.1365892,.1000853,.1279366,.1267362,5.231918E-04,6.696839E-03,.1053846,.1060511,.1018424,7.879256E-02,9.694275E-02,.0957763,3.891774E-04,5.942197E-03,.0209504,.021024,2.016463E-02,1.475406E-02,1.888112E-02,.0186869,5.731625E-05,8.751394E-04,1.557506E-02,1.564772E-02,1.504416E-02,1.161625E-02,.0143137,1.412448E-02,5.731625E-05,8.751394E-04,
45630.5342708333,24.2435,.187062,.188442,.1409954,9.566578E-02,.1317045,.1639582,6.391247E-04,6.697224E-03,.1296647,.1308169,.1043611,7.596371E-02,9.916213E-02,.1165732,4.435785E-04,5.968145E-03,2.761148E-02,2.778928E-02,2.081395E-02,1.410277E-02,1.943638E-02,2.417213E-02,6.53282E-05,8.78961E-04,1.915312E-02,1.929734E-02,1.541533E-02,1.119937E-02,1.464076E-02,1.718922E-02,6.53282E-05,8.78961E-04,
45630.5342824074,23.75195,.1187374,.1125972,.1320559,9.774282E-02,.1237759,.1171736,4.626893E-04,6.973424E-03,9.171423E-02,8.809593E-02,9.921655E-02,7.729867E-02,9.446226E-02,9.004961E-02,3.598845E-04,6.201681E-03,.0175428,1.661239E-02,1.949658E-02,1.440886E-02,1.826797E-02,.0172777,5.300213E-05,9.133552E-04,1.356053E-02,1.300175E-02,.0146572,.0113961,1.394816E-02,1.328056E-02,5.300213E-05,9.133552E-04,
45630.5342939815,24.0401,.1275205,.131906,.1272213,9.184872E-02,.1207438,.1110374,4.519019E-04,6.686538E-03,9.701914E-02,9.985967E-02,9.637632E-02,.0734845,9.263453E-02,8.628205E-02,3.431457E-04,5.981119E-03,1.883712E-02,1.945784E-02,1.878412E-02,1.354027E-02,1.782115E-02,1.637343E-02,5.053691E-05,8.808718E-04,1.434229E-02,1.473532E-02,1.423865E-02,1.083402E-02,1.367882E-02,1.272536E-02,5.053691E-05,8.808718E-04,
45630.5343055556,23.8367,.1523761,.1457863,.1403355,9.389757E-02,.1200978,.1608427,5.6313E-04,6.937506E-03,.1113016,.1079085,.103986,7.481946E-02,9.224287E-02,.1149155,4.142856E-04,6.193032E-03,2.249998E-02,2.150331E-02,2.071671E-02,.0138422,1.772595E-02,2.371301E-02,6.101408E-05,9.120813E-04,1.644702E-02,1.592144E-02,1.536005E-02,1.103075E-02,.0136211,1.694493E-02,6.101408E-05,9.120813E-04,
45630.5343171296,23.78585,.1407908,.1395784,.1409482,9.591224E-02,.1414282,.108858,5.663499E-04,6.669716E-03,.1047725,.1043485,.1043343,7.612263E-02,.1047759,8.492573E-02,4.22655E-04,5.942197E-03,2.079272E-02,2.058849E-02,.020807,.0141391,2.086932E-02,1.605227E-02,6.224668E-05,8.751394E-04,1.548486E-02,1.539681E-02,1.541138E-02,1.122279E-02,1.546803E-02,1.252548E-02,6.224668E-05,8.751394E-04,
45630.5343287037,23.8706,9.133252E-02,8.278829E-02,.1056495,7.686426E-02,.112027,.0993588,4.696286E-04,6.403982E-03,7.416722E-02,6.843811E-02,8.316658E-02,6.340873E-02,.0872819,7.889764E-02,3.849927E-04,5.816779E-03,1.350428E-02,1.221959E-02,1.560518E-02,1.133208E-02,.0165366,1.465241E-02,5.669995E-05,8.566685E-04,1.097471E-02,1.010487E-02,1.229199E-02,9.349206E-03,1.289003E-02,1.163715E-02,5.669995E-05,8.566685E-04,
45630.5343402778,23.4638,.1240705,.1226177,.1281734,8.856342E-02,.1141309,.1179182,5.233992E-04,6.977838E-03,9.495249E-02,9.428737E-02,.096939,7.132313E-02,8.858742E-02,9.050172E-02,4.017315E-04,6.262228E-03,1.832872E-02,1.808906E-02,1.892444E-02,1.305613E-02,1.684663E-02,1.738742E-02,5.916517E-05,9.222722E-04,1.403773E-02,1.391415E-02,1.432157E-02,1.051551E-02,1.308241E-02,1.334719E-02,5.916517E-05,9.222722E-04,
45630.5343518518,23.27735,.1103402,.1079459,.1214771,8.726982E-02,.116249,.1071737,4.839674E-04,7.064995E-03,8.650418E-02,.085155,9.294661E-02,7.046495E-02,8.989294E-02,8.387081E-02,3.80808E-04,6.348723E-03,1.630534E-02,1.592695E-02,1.793764E-02,.0128655,1.715877E-02,1.580406E-02,5.608365E-05,9.350107E-04,1.279275E-02,1.256836E-02,1.373322E-02,1.038905E-02,.0132748,1.237002E-02,5.608365E-05,9.350107E-04,
45630.5343634259,23.4299,9.860668E-02,8.979091E-02,9.854984E-02,7.393973E-02,.0970935,.1103092,4.708785E-04,5.900056E-03,7.898203E-02,7.323648E-02,7.861149E-02,6.137451E-02,.0777516,8.582994E-02,3.80808E-04,5.375655E-03,1.457623E-02,1.325153E-02,1.455895E-02,1.090111E-02,1.433592E-02,1.626612E-02,5.608365E-05,7.917018E-04,1.168424E-02,1.081198E-02,1.162072E-02,9.049431E-03,1.148559E-02,1.265873E-02,5.608365E-05,7.917018E-04,
45630.534375,23.1248,.1511655,.1482454,.1261816,8.712647E-02,.1224729,.1394966,5.636884E-04,6.452851E-03,.1106293,.1093016,9.576005E-02,7.036959E-02,9.367895E-02,.1031607,4.142856E-04,5.79948E-03,2.232159E-02,2.186569E-02,1.863091E-02,1.284438E-02,1.807596E-02,2.056733E-02,6.101408E-05,8.541208E-04,1.634795E-02,1.612673E-02,1.414783E-02,1.037499E-02,1.383273E-02,1.521268E-02,6.101408E-05,8.541208E-04,
45630.5343865741,23.1587,.1081566,.1203358,.1139179,7.154294E-02,.1168872,.128016,4.775475E-04,6.287399E-03,8.512625E-02,.0928943,8.833794E-02,5.968992E-02,9.028459E-02,9.652981E-02,3.724386E-04,5.743259E-03,1.598356E-02,1.775279E-02,1.682367E-02,1.054791E-02,1.725283E-02,1.887548E-02,5.485104E-05,8.458407E-04,1.258969E-02,1.370886E-02,1.305407E-02,8.801181E-03,1.333252E-02,1.423552E-02,5.485104E-05,8.458407E-04,
